person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Oana Suciu,oanasuciu,oanasuciu@acasa.ro,6840708194001,1962-07-27,"Drumul Tabacu Nr. 940 Bl. 92  Sc. 18 Ap. 652, Sebis, 799009",0736 059 446,54:b3:7f:9d:a9:b4,190.172.159.85,RO88KAIM6518889876420874,2025-06-25 14:50:51,30752,88,777,239064,ec08bbbd-cefb-45a6-bf1e-725e849a1d5c
Georgel Diaconescu,georgeldiaconescu,georgeldiaconescu@email.ro,1640420306652,1989-06-11,"Bulevardul Ionescu Nr. 980 Bl. 83  Sc. 79 Ap. 385, Rucar, 235511",0767 902 895,26:98:49:45:6c:14,222.154.249.127,RO40QFCT9127771769782386,2025-06-25 14:50:51,16657,957,595,1450138,702343b4-3918-4bd6-b1f1-fd02fc1eecf5
Romanița Aanei,romanițaaanei,romanițaaanei@acasa.ro,5671015378303,1960-02-08,"Aleea Dobre Nr. 596 Bl. 31  Sc. 22 Ap. 824, Gugesti, 671677",0768 411 158,ca:63:51:92:5d:0b,62.143.9.156,RO84JOGG2806743310845759,2025-06-25 14:50:51,33729,526,731,871052,6b67b391-a045-4476-9eed-f12850ce6400
Nechifor Eftimie,nechiforeftimie,nechiforeftimie@email.ro,5290420287837,1970-10-12,"Bulevardul Narcisa Voinea, Baia Sprie, 879168",0725 093 586,a0:80:1f:1a:17:4e,181.8.172.176,RO18HRCF2954885444882760,2025-06-25 14:50:51,26404,201,359,670385,91847244-1add-44ed-83e0-3718de7a36aa
Eleonora Toma,eleonoratoma,eleonoratoma@zzup.ro,8030127291001,2012-10-20,"Drumul Nistor, Rovinari, 871190",0737 618 390,de:ba:20:60:73:35,188.157.65.84,RO68IFWC3667554808096501,2025-06-25 14:50:51,9776,484,343,99065,430f5227-1bc5-4701-971d-e5199da53c11
Narcisa Pușcașu,narcisapușcașu,narcisapușcașu@email.ro,3730801129387,1970-08-14,"Strada Codrina Barbu, Sighetu Marmatiei, 798102",0756 175 010,7e:2b:c0:63:38:5c,89.86.128.79,RO86NSGG8054724791295110,2025-06-25 14:50:51,7519,232,504,878284,d1413e6a-4037-4e20-b238-1cd917fb410f
Adelina Stan,adelinastan,adelinastan@141.ro,1240925165045,1946-01-12,"Soseaua Cristea Nr. 986, Lupeni, 397935",0253 763 467,40:df:5c:e9:4b:7e,169.165.16.105,RO81GNTI0831282602190546,2025-06-25 14:50:51,27334,129,643,5583,85153356-f6ef-4685-88a2-d5b763f245ce
Mitică Popa,miticăpopa,miticăpopa@zzup.ro,6140624415543,1976-12-03,"Soseaua Tomescu Nr. 564 Bl. 82  Sc. 35 Ap. 223, Zarnesti, 905490",0745 061 298,58:f3:48:3c:1d:16,149.8.100.210,RO89UBRX0139632836159901,2025-06-25 14:50:51,2303,427,3,1407429,3b0e66ca-2f59-4084-a1e0-ee92ecc7c2b1
Romina Aanei,rominaaanei,rominaaanei@gmail.com,3090811097558,1940-05-09,"Intrarea Dinu, Gilau, 900527",0772 575 266,28:91:bb:1c:02:6c,108.29.28.87,RO85FBQU7284610152731479,2025-06-25 14:50:51,30070,634,285,224863,ef140c7b-4917-4b37-b6fa-cc5ee5b75dae
Alistar Pușcașu,alistarpușcașu,alistarpușcașu@kappa.ro,3850411522538,1965-03-24,"Strada Leonard Eftimie, Babeni, 544127",021 829 4401,70:4f:0a:92:8e:c6,207.246.219.239,RO96WJIO4437745024703598,2025-06-25 14:50:51,11817,648,306,325637,826deaf8-eb7a-47e5-8735-ca510db1a521
Voicu Aanei,voicuaanei,voicuaanei@zzup.ro,1540711126895,1920-05-28,"Soseaua Manole Nr. 974, Bistrita, 981042",0731 832 921,f0:76:e2:c0:49:be,66.23.37.207,RO11FUPH7061049256820069,2025-06-25 14:50:51,12079,792,359,294489,bf26fe81-1331-4d2a-8240-eab299dd0531
Codruța Stoica,codruțastoica,codruțastoica@email.ro,6611231155830,2018-05-15,"Drumul Dobre Nr. 55 Bl. 56  Sc. 79 Ap. 119, Gugesti, 296267",0740 762 179,5e:ad:77:4c:bd:c6,164.7.116.86,RO66DNQV5797253634499245,2025-06-25 14:50:51,11710,650,318,180096,9053418c-f29f-4fed-832e-4f0e5f1927ae
Olimpia Voinea,olimpiavoinea,olimpiavoinea@gmail.com,1250531094831,1985-01-29,"Bulevardul Zaraza Stan, Cajvana, 488011",0744 540 465,98:fb:3e:5f:8d:4d,110.89.166.87,RO48ULMB3650279127220722,2025-06-25 14:50:51,23538,874,697,1304066,1b68e4f7-991c-467a-967b-aa26dd924761
Aristița Ioniță,aristițaioniță,aristițaioniță@acasa.ro,8490611074221,1921-11-27,"Drumul Manole, Sibiu, 369051",0768 797 986,cc:f5:6a:07:b5:b7,197.116.239.3,RO79CIJA6968783079182012,2025-06-25 14:50:51,5509,4,515,869092,dd67d711-4cec-42be-bd5d-43ddf161d9e8
Antonia Marin,antoniamarin,antoniamarin@acasa.ro,6440611337691,1917-07-11,"Aleea Mazilescu, Ludus, 379845",0723 187 401,3c:ed:62:0d:c4:15,10.76.214.221,RO34JXHD7273214459710141,2025-06-25 14:50:51,360,120,210,636251,de2a8b79-74a7-452c-9bad-09b261a8dbd4
Ladislau Nistor,ladislaunistor,ladislaunistor@zzup.ro,4290709134569,1943-10-03,"Drumul Gheorghiu Nr. 47 Bl. 50  Sc. 59 Ap. 711, Floresti, 453476",0729 047 353,5a:20:90:63:94:44,31.130.156.223,RO67HTXX8551239341803480,2025-06-25 14:50:51,35236,734,666,356110,1d4d79a6-eccc-4d51-9e5a-c1bdb2a3e1da
Pleșu Nemeș,pleșunemeș,pleșunemeș@post.ro,5840924296003,1937-12-15,"Intrarea Stancu, Campulung, 906389",0246 874 860,26:17:dd:a2:c5:19,192.227.155.156,RO36ZHYH4525976865228321,2025-06-25 14:50:51,8451,836,622,1627501,cacf02fc-bc25-4fa1-9805-2504686bf7a2
Leontina Ionescu,leontinaionescu,leontinaionescu@post.ro,5210331268630,1920-04-16,"Bulevardul Eftimie Nr. 619 Bl. 93  Sc. 19 Ap. 705, Alesd, 856606",0784 334 610,6e:2f:06:3c:04:83,65.243.28.103,RO02CVRA0622251142027708,2025-06-25 14:50:51,14869,216,69,798268,42ebd110-c020-4c2d-ab2f-88fca5fa411d
Olimpian Albu,olimpianalbu,olimpianalbu@email.ro,7290706295363,1952-11-16,"Soseaua Cristea, Oituz, 899079",0253 687 650,c2:80:f1:72:12:f3,90.230.225.226,RO81RYYR7237377774739305,2025-06-25 14:50:51,22,45,629,147996,860a5515-61fd-460e-b292-c2195a58b11a
Axenia Voinea,axeniavoinea,axeniavoinea@zzup.ro,3680222035469,1952-08-25,"Bulevardul Voinea Nr. 74, Techirghiol, 663405",0254 938 012,1e:67:a8:5c:a5:c9,144.45.143.196,RO59VONX7932181451295452,2025-06-25 14:50:51,34576,712,109,634307,3081111b-6746-4f5d-9db7-94de2de3603b
Flora Ardelean,floraardelean,floraardelean@kappa.ro,4420629313265,2009-12-03,"Strada Iolanda Dobre Nr. 122 Bl. 47  Sc. 19 Ap. 412, Corund, 973355",0769 585 118,b8:a7:c7:fc:4a:4d,28.218.157.179,RO94GUHF6368709893201066,2025-06-25 14:50:51,35776,974,401,1941465,d29156ed-c620-47b3-8d75-ecc8edb51421
Veniamin Niță,veniaminniță,veniaminniță@zzup.ro,1830615434655,1924-06-16,"Soseaua Paraschiva Diaconescu, Moinesti, 508846",0760 568 372,7c:ad:52:3e:73:95,178.190.73.19,RO15VECU3945596207905127,2025-06-25 14:50:51,5410,143,370,162146,b18917b0-0071-4a13-9e95-a82f5de4d07b
Andreea Barbu,andreeabarbu,andreeabarbu@zzup.ro,3581005412664,1974-08-29,"Drumul Stan Nr. 18, Pipera (Voluntari), 744965",0728 818 882,94:88:82:2a:69:26,95.225.42.24,RO42VBMV8975890190589327,2025-06-25 14:50:51,12278,271,614,554041,3b4d0d09-8f76-426f-bd13-dd169ec6516d
Georgian Tomescu,georgiantomescu,georgiantomescu@zzup.ro,3200321380461,1941-02-25,"Drumul Ababei Nr. 90 Bl. 94  Sc. 86 Ap. 709, Sangeorgiu de Mures, 434271",0260 411 650,f4:d5:46:98:26:d9,196.144.238.154,RO29NPUL8036335662793237,2025-06-25 14:50:51,31148,441,473,744896,d78200e0-d69d-404c-a745-7f83dc5f6cd8
David Nistor,davidnistor,davidnistor@email.ro,4560104267801,2002-09-07,"Bulevardul Octaviana Eftimie, Cornetu, 554549",0253 336 798,c4:cb:e8:09:59:42,149.240.185.208,RO39ARQT2760923265306931,2025-06-25 14:50:51,10052,160,333,1096848,3d738926-295f-4239-bc47-d54ae793ce51
Mara Dobre,maradobre,maradobre@gmail.com,2720323293371,1950-08-30,"Bulevardul Dumitrescu, Calarasi, 538815",0747 035 036,be:a5:be:e6:c0:b7,25.168.74.148,RO36NMLS0215199637403279,2025-06-25 14:50:51,24377,788,74,1680975,3bd6daf1-fbc4-4d83-b6a3-2e6d27ea235c
Zamfira Mazilescu,zamfiramazilescu,zamfiramazilescu@zzup.ro,3441223212837,1927-12-24,"Bulevardul Costel Dochioiu Nr. 37 Bl. 35  Sc. 71 Ap. 147, Targoviste, 419133",0762 514 117,92:60:0b:3f:10:d5,102.227.71.197,RO36IGZL4183063586012945,2025-06-25 14:50:51,31233,297,442,717754,9eb7cc1c-9ee0-47b2-b469-a8cc80128436
Vincențiu Voinea,vincențiuvoinea,vincențiuvoinea@kappa.ro,2161109381491,1956-10-23,"Soseaua Vera Nemeș, Corabia, 697572",0252 047 784,0e:84:0c:68:ea:e0,138.115.113.11,RO81ZITB8422895685673556,2025-06-25 14:50:51,28021,692,627,940223,8acd0020-5e0c-4202-9def-6ac419652eb0
Lascăr Marin,lascărmarin,lascărmarin@zzup.ro,8000705075987,1974-05-23,"Drumul Mioara Nemeș Nr. 406 Bl. 49  Sc. 21 Ap. 633, 1 Decembrie, 746333",0255 696 425,e4:2a:52:85:5e:a7,176.234.14.146,RO38JRDU1465459098132215,2025-06-25 14:50:51,24240,791,793,982913,94e845f1-7d8d-438a-83c7-b964fadfb096
Crina Nistor,crinanistor,crinanistor@zzup.ro,7880609383871,1984-06-06,"Soseaua Nemeș Nr. 55 Bl. 45  Sc. 79 Ap. 699, Barbulesti, 155921",0785 056 037,1c:60:73:c6:6e:99,96.102.107.196,RO32ENPJ4429284149381480,2025-06-25 14:50:51,26839,26,514,311355,4adbeb1c-47f6-4c92-9cb0-e4e46870fa01
Adelina Tudor,adelinatudor,adelinatudor@kappa.ro,8780312223911,2014-01-11,"Intrarea Ioniță Nr. 15 Bl. 45  Sc. 33 Ap. 972, Corund, 157796",0766 224 315,36:db:ec:fc:2a:6a,210.158.200.225,RO54GYBP9113256388800131,2025-06-25 14:50:51,20220,419,800,1562069,7616a83d-b6fe-4ea6-a186-3fe641293e7b
Ortansa Albu,ortansaalbu,ortansaalbu@141.ro,8140610085404,1953-01-30,"Soseaua Gică Albu, Brad, 153085",0752 497 939,8e:61:91:aa:63:65,113.75.1.82,RO86BSCD6920309608617404,2025-06-25 14:50:51,24068,916,208,1522503,b99af9c8-aa11-48a1-b2d7-726a80a35bd8
